  0.50   1.000000   1.000000
  1.50   0.000000   0.000000
  2.50   0.000000   0.000000
  3.50   0.000000   0.000000
  4.50   0.000000   0.000000
  5.50   0.000000   0.000000
  6.50   0.000000   0.000000
  7.50   0.000000   0.000000
  8.50   0.000000   0.000000
  9.50   0.000000   0.000000
 10.50   0.000000   0.000000
 11.50   0.000000   0.000000
 12.50   0.000000   0.000000
 13.50   0.000000   0.000000
 14.50   0.000000   0.000000
 15.50   0.000000   0.000000
 16.50   0.000000   0.000000
 17.50   0.000000   0.000000
 18.50   0.000000   0.000000
 19.50   0.000000   0.000000
 20.50   0.000000   0.000000
 21.50   0.000000   0.000000
 22.50   0.000000   0.000000
 23.50   0.000000   0.000000
 24.50   0.000000   0.000000
 25.50   0.000000   0.000000
 26.50   0.000000   0.000000
 27.50   0.000000   0.000000
 28.50   0.000000   0.000000
 29.50   0.000000   0.000000
 30.50   0.000000   0.000000
 31.50   0.000000   0.000000
 32.50   0.000000   0.000000
 33.50   0.000000   0.000000
 34.50   0.000000   0.000000
 35.50   0.000000   0.000000
 36.50   0.000000   0.000000
 37.50   0.000000   0.000000
 38.50   0.000000   0.000000
 39.50   0.000000   0.000000
 40.50   0.000000   0.000000
 41.50   0.000000   0.000000
 42.50   0.000000   0.000000
 43.50   0.000000   0.000000
 44.50   0.000000   0.000000
 45.50   0.000000   0.000000
 46.50   0.000000   0.000000
 47.50   0.000000   0.000000
 48.50   0.000000   0.000000
 49.50   0.000000   0.000000
 50.50   0.000000   0.000000
 51.50   0.000000   0.000000
 52.50   0.000000   0.000000
 53.50   0.000000   0.000000
 54.50   0.000000   0.000000
 55.50   0.000000   0.000000
 56.50   0.000000   0.000000
 57.50   0.000000   0.000000
 58.50   0.000000   0.000000
 59.50   0.000000   0.000000
 60.50   0.000000   0.000000
 61.50   0.000000   0.000000
 62.50   0.000000   0.000000
 63.50   0.000000   0.000000
 64.50   0.000000   0.000000
 65.50   0.000000   0.000000
 66.50   0.000000   0.000000
 67.50   0.000000   0.000000
 68.50   0.000000   0.000000
 69.50   0.000000   0.000000
 70.50   0.000000   0.000000
 71.50   0.000000   0.000000
 72.50   0.000000   0.000000
 73.50   0.000000   0.000000
 74.50   0.000000   0.000000
 75.50   0.000000   0.000000
 76.50   0.000000   0.000000
 77.50   0.000000   0.000000
 78.50   0.000000   0.000000
 79.50   0.000000   0.000000
 80.50   0.000000   0.000000
 81.50   0.000000   0.000000
 82.50   0.000000   0.000000
 83.50   0.000000   0.000000
 84.50   0.000000   0.000000
 85.50   0.000000   0.000000
 86.50   0.000000   0.000000
 87.50   0.000000   0.000000
 88.50   0.000000   0.000000
 89.50   0.000000   0.000000
 90.50   0.000000   0.000000
 91.50   0.000000   0.000000
 92.50   0.000000   0.000000
 93.50   0.000000   0.000000
 94.50   0.000000   0.000000
 95.50   0.000000   0.000000
 96.50   0.000000   0.000000
 97.50   0.000000   0.000000
 98.50   0.000000   0.000000
 99.50   0.000000   0.000000
100.50   0.000000   0.000000
